numSubProcesses,iteration number,init prep,sum amplitude,sum phaseVector,define BMP_sys,get colour scale,define pixel col,Process time,absolute calc totalTime
10,64,0.667904,1.61493,1.65554,0.0620671,2.07007,0.0023638,6363.3,6463
10,65,0.655996,1.57813,1.60561,0.056961,2.03798,0.0013859,6221.8,6413
10,66,0.690674,1.60764,1.63997,0.040352,2.12031,0.0011039,6379,6393
10,67,0.653024,1.57287,1.60386,0.0507735,2.04846,0.0015743,6213.9,6364
10,68,0.698808,1.64616,1.67465,0.0458086,2.18263,0.0011135,6533,6567
10,69,0.665642,1.5827,1.62057,0.0492131,2.07135,0.0013056,6273.7,6436
10,70,0.694711,1.62128,1.66703,0.0399279,2.16201,0.0014148,6467.1,6514
10,71,0.698435,1.63469,1.65943,0.0406237,2.17119,0.000941,6486.4,6629
10,72,0.671886,1.6111,1.65098,0.0522088,2.10423,0.0018011,6377.1,6428
10,73,0.67858,1.59849,1.63239,0.048984,2.0874,0.0016976,6330.9,6465
10,74,0.598568,1.57325,1.6167,0.0971483,1.91409,0.0051262,6114.4,6324
10,75,0.672999,1.60746,1.64062,0.0523315,2.08993,0.0017141,6352.4,6563
10,76,0.653123,1.61277,1.65803,0.0755704,2.04632,0.0025275,6343.4,6419
10,77,0.671789,1.6278,1.62305,0.0495289,2.08773,0.0008121,6344,6576
10,78,0.689648,1.61633,1.63646,0.0442448,2.13499,0.0008802,6404.6,6451
10,79,0.681178,1.60509,1.6374,0.0431762,2.12192,0.0010138,6370.1,6496
10,80,0.707275,1.64786,1.67761,0.0432896,2.18812,0.0013758,6550.2,6591
10,81,0.678372,1.60249,1.63346,0.0532302,2.09674,0.0013011,6351.4,6534
10,82,0.661906,1.54458,1.58375,0.0384294,2.05799,0.00121,6165.8,6225
10,83,0.689988,1.57624,1.60689,0.0296276,2.1169,0.0011992,6296.1,6453
10,84,0.684785,1.61909,1.65452,0.0468558,2.12834,0.0012921,6419.7,6521
10,85,0.678008,1.55229,1.57814,0.0229009,2.08948,0.0004214,6191.6,6253
10,86,0.679395,1.5497,1.57727,0.0225899,2.0837,0.0003398,6182.8,6214
10,87,0.673862,1.54496,1.57076,0.0256333,2.06819,0.0004218,6154.1,6220
10,88,0.673543,1.55655,1.58602,0.0288068,2.07749,0.0006688,6194.9,6209
10,89,0.675597,1.54118,1.57069,0.0214853,2.07802,0.0002035,6156.2,6219
10,90,0.682832,1.54905,1.57754,0.0187906,2.11255,0.0001,6207.6,6243
10,91,0.682494,1.54741,1.57187,0.0179316,2.10315,0.0001905,6190.2,6269
10,92,0.672378,1.52639,1.55316,0.0183817,2.06298,0.0001118,6099.9,6151
10,93,0.664099,1.5133,1.53843,0.02007,2.03513,0.0001031,6037.8,6108
10,94,0.677454,1.53896,1.56722,0.0178914,2.08414,0.000234,6152.7,6193
10,95,0.695902,1.5764,1.60109,0.0154129,2.15859,0.0001014,6314.9,6393
10,96,0.674708,1.53375,1.55852,0.0182177,2.0731,0.000198,6125,6167
10,97,0.667195,1.52319,1.55005,0.0201765,2.04852,0.0001062,6076.2,6140
10,98,0.682762,1.5502,1.57589,0.0170683,2.10984,0.0001183,6202.6,6247
10,99,0.665467,1.51418,1.54429,0.0201216,2.044,9.75e-05,6055.5,6116
10,100,0.679423,1.54453,1.57188,0.0184448,2.0959,0.0001614,6177,6226
