Roll,Pitch,Z,Area
8,4,200,0.9940260294431406
10,4,200,0.9897589076168125
12,4,200,0.9842116492425859
14,4,200,0.9778109665030936
16,4,200,0.9705568593983358
18,4,200,0.9620226157456795
20,4,200,0.9526349477277576
22,4,200,0.9423938553445701
24,4,200,0.9310859825048005
26,4,200,0.9187113292084489
28,4,200,0.9052698954555153
30,4,200,0.890975037337316
32,4,200,0.8756133987625346
34,4,200,0.8593983358224877
36,4,200,0.8421164924258587
38,4,200,0.8237678685726477
40,4,200,0.8045658203541711
42,4,200,0.7842969916791125
44,4,200,0.7629613825474717
46,4,200,0.7407723490505654
48,4,200,0.717516535097077
50,4,200,0.693407296778323
52,4,200,0.668231278002987
54,4,200,0.6419884787710689
56,4,200,0.6146788990825688
58,4,200,0.5865158950288031
60,4,200,0.5574994666097717
62,4,200,0.5272029016428419
64,4,200,0.49605291231064647
66,4,200,0.4640494986131854
68,4,200,0.4307659483678259
70,4,200,0.3968423298485172
72,4,200,0.36163857478131
74,4,200,0.32558139534883723
76,4,200,0.28845743545978236
78,4,200,0.2504800512054619
80,4,200,0.2114358864945594
82,4,200,0.17132494132707488
84,4,200,0.13014721570300833
86,4,200,0.08832942180499254
-84,6,200,0.1269468743332622
-82,6,200,0.16812459995732879
-80,6,200,0.2080221890334969
-78,6,200,0.24727970983571582
-76,6,200,0.28525709409003625
-74,6,200,0.3223810539790911
-72,6,200,0.3586515895028803
-70,6,200,0.3936419884787711
-68,6,200,0.4277789630893962
-66,6,200,0.46106251333475573
-64,6,200,0.49306592703221674
-62,6,200,0.5244292724557286
-60,6,200,0.554512481331342
-58,6,200,0.5837422658416898
-56,6,200,0.6119052698954555
-54,6,200,0.6392148495839556
-52,6,200,0.6654576488158737
-50,6,200,0.6906336675912097
-48,6,200,0.7149562620012802
-46,6,200,0.7382120759547685
-44,6,200,0.7604011094516748
-42,6,200,0.7817367185833155
-40,6,200,0.8020055472583743
-38,6,200,0.8212075954768508
-36,6,200,0.8395562193300619
-34,6,200,0.8568380627266908
-32,6,200,0.8732664817580542
-30,6,200,0.8886281203328354
-28,6,200,0.9029229784510348
-26,6,200,0.9163644122039685
-24,6,200,0.92873906550032
-22,6,200,0.9400469383400896
-20,6,200,0.9505013868145935
-18,6,200,0.9598890548325155
-16,6,200,0.9682099423938554
-14,6,200,0.9756774055899295
-12,6,200,0.9820780883294218
-10,6,200,0.9876253467036484
-8,6,200,0.9921058246212929
-6,6,200,0.9955195220823555
-4,6,200,0.9980797951781524
-2,6,200,0.9995732878173672
0,6,200,1.0
2,6,200,1.0
4,6,200,1.0
6,6,200,0.9978614200171086
8,6,200,0.9944396920444825
10,6,200,0.9899486740804107
12,6,200,0.9846022241231822
14,6,200,0.9781864841745082
16,6,200,0.9707014542343884
18,6,200,0.962360992301112
20,6,200,0.9529512403763901
22,6,200,0.9424721984602225
24,6,200,0.9311377245508982
26,6,200,0.9187339606501284
28,6,200,0.9052609067579127
30,6,200,0.8909324208725407
32,6,200,0.8755346449957229
34,6,200,0.8592814371257484
36,6,200,0.8419589392643285
38,6,200,0.8235671514114628
40,6,200,0.8041060735671514
42,6,200,0.7837895637296834
44,6,200,0.762617621899059
46,6,200,0.7401625320786998
48,6,200,0.716852010265184
50,6,200,0.6926860564585116
52,6,200,0.6674508126603935
54,6,200,0.6411462788708298
56,6,200,0.6137724550898204
58,6,200,0.5855431993156544
60,6,200,0.5562446535500428
62,6,200,0.5260906757912746
64,6,200,0.4948674080410607
66,6,200,0.4625748502994012
68,6,200,0.4294268605645851
70,6,200,0.39520958083832336
72,6,200,0.3599230111206159
74,6,200,0.3237810094097519
76,6,200,0.2865697177074423
78,6,200,0.24850299401197604
80,6,200,0.20915312232677502
82,6,200,0.1691616766467066
84,6,200,0.12788708297690335
-82,8,200,0.16680923866552608
-80,8,200,0.20701454234388367
-78,8,200,0.24615055603079555
-76,8,200,0.28421727972626176
-74,8,200,0.32142857142857145
-72,8,200,0.3575705731394354
-70,8,200,0.39285714285714285
-68,8,200,0.4270744225834046
-66,8,200,0.4602224123182207
