Z,Roll,Pitch,Area
55,35,220,0.6434646374216652
-50,40,220,0.6633840644583706
-45,40,220,0.7262757385854969
-40,40,220,0.7824529991047449
-35,40,220,0.8323634735899731
-30,40,220,0.8757833482542524
-25,40,220,0.9127126230975828
-20,40,220,0.9431512981199642
-15,40,220,0.9670993733213966
-10,40,220,0.98455684870188
-5,40,220,0.9955237242614146
0,40,220,1.0
5,40,220,1.0
10,40,220,1.0
15,40,220,0.9988529479238357
20,40,220,0.976829548061482
25,40,220,0.9481532461573755
30,40,220,0.9128240422115164
35,40,220,0.8708419362239046
40,40,220,0.82220692819454
45,40,220,0.7669190181234228
50,40,220,0.7049782060105528
-45,45,220,0.7203487038311539
-40,45,220,0.7781601284698325
-35,45,220,0.8290892406515256
-30,45,220,0.8733654507914659
-25,45,220,0.9112181693048864
-20,45,220,0.9421885753613214
-15,45,220,0.9667354897912365
-10,45,220,0.9844000917641661
-5,45,220,0.9956412021105758
0,45,220,1.0
5,45,220,1.0
10,45,220,1.0
15,45,220,1.0
20,45,220,0.9787585555817796
25,45,220,0.9490205333962709
30,45,220,0.9126740618362048
35,45,220,0.86948312485249
40,45,220,0.8192117063960349
45,45,220,0.7623318385650224
-40,50,220,0.7727165447250413
-35,50,220,0.8251121076233184
-30,50,220,0.8706632050979467
-25,50,220,0.9091338210998348
-20,50,220,0.9409959877271654
-15,50,220,0.9660136889308473
-10,50,220,0.9841869247108803
-5,50,220,0.9955156950672646
0,50,220,1.0
5,50,220,1.0
10,50,220,1.0
15,50,220,1.0
20,50,220,0.9807411019015114
25,50,220,0.9500243783520234
30,50,220,0.9122379327157484
35,50,220,0.8673817649926865
40,50,220,0.8154558751828377
-35,55,220,0.8200877620672843
-30,55,220,0.8671379814724525
-25,55,220,0.9068746952705997
-20,55,220,0.9395416869819601
-15,55,220,0.9653827401267674
-10,55,220,0.9839102876645539
-5,55,220,0.9956118966357874
0,55,220,1.0
5,55,220,1.0
10,55,220,1.0
15,55,220,1.0
20,55,220,0.9828022255943348
25,55,220,0.9509357612544259
30,55,220,0.9114820435002529
35,55,220,0.8649468892261002
-30,60,220,0.8629236216489631
-25,60,220,0.9038947900859888
-20,60,220,0.9377845220030349
-15,60,220,0.9643399089529591
-10,60,220,0.9835609509357612
-5,60,220,0.9954476479514416
0,60,220,1.0
5,60,220,1.0
10,60,220,1.0
15,60,220,1.0
20,60,220,0.9849723174268389
25,60,220,0.9514895860796203
30,60,220,0.9103611916688636
-25,65,220,0.9006063801740047
-20,65,220,0.9356709728447139
-15,65,220,0.9633535460058001
-10,65,220,0.9831268125494331
-5,65,220,0.9952544160295281
0,65,220,1.0
5,65,220,1.0
10,65,220,1.0
15,65,220,1.0
20,65,220,0.9872893064382426
25,65,220,0.9519204200055263
-20,70,220,0.9331306990881459
-15,70,220,0.9618679193147278
-10,70,220,0.9825918762088974
-5,70,220,0.9953025697706549
0,70,220,1.0
5,70,220,1.0
10,70,220,1.0
15,70,220,1.0
20,70,220,0.990090352666861
-15,75,220,0.9603614106674438
-10,75,220,0.9819294666278053
-5,75,220,0.9953366365491111
0,75,220,1.0
5,75,220,1.0
10,75,220,1.0
15,75,220,1.0
-10,80,220,0.9811203961621789
-5,80,220,0.9950479727638502
0,80,220,1.0
5,80,220,1.0
10,80,220,1.0
-5,85,220,0.9946967185946304
0,85,220,1.0
5,85,220,1.0
0,90,220,1.0
0,-90,230,0.5381039013543562
-5,-85,230,0.5789367293309077
0,-85,230,0.586213866990095
5,-85,230,0.5878310086921367
-10,-80,230,0.6112795633717405
-5,-80,230,0.6244188397008288
0,-80,230,0.6318981200727714
5,-80,230,0.6333131190620578
10,-80,230,0.6288659793814433
-15,-75,230,0.6353345461896098
-10,-75,230,0.6543359611885992
-5,-75,230,0.6674752375176874
0,-75,230,0.6747523751768749
5,-75,230,0.6759652314534061
10,-75,230,0.6715180917727915
15,-75,230,0.6612088134222761
-20,-70,230,0.6513038204972711
-15,-70,230,0.6759652314534061
-10,-70,230,0.6947645037396402
-5,-70,230,0.7077016373559734
0,-70,230,0.7149787750151607
5,-70,230,0.7161916312916919
10,-70,230,0.7115423488983222
15,-70,230,0.7010309278350515
20,-70,230,0.6848595108146351
-25,-65,230,0.6587831008692137
-20,-65,230,0.6891045077824944
-15,-65,230,0.7137659187386295
-10,-65,230,0.7325651910248635
-5,-65,230,0.7455023246411967
0,-65,230,0.7523751768748737
5,-65,230,0.7535880331514049
10,-65,230,0.7489387507580352
15,-65,230,0.7384273296947645
20,-65,230,0.7218516272488377
25,-65,230,0.6996159288457651
-30,-60,230,0.6579745300181928
-25,-60,230,0.6941580756013745
-20,-60,230,0.7244794825146553
-15,-60,230,0.7489387507580352
-10,-60,230,0.7677380230442693
-5,-60,230,0.7804730139478472
0,-60,230,0.7873458661815241
5,-60,230,0.7883565797453002
10,-60,230,0.7837072973519305
15,-60,230,0.7729937335759046
20,-60,230,0.7564180311299777
25,-60,230,0.7341823327269051
30,-60,230,0.7058823529411765
-35,-55,230,0.6488781079442086
-30,-55,230,0.6907216494845361
-25,-55,230,0.7269051950677178
-20,-55,230,0.7572266019809986
-15,-55,230,0.7814837275116232
-10,-55,230,0.8000808570851021
-5,-55,230,0.81281584798868
0,-55,230,0.819688700222357
5,-55,230,0.8204972710733778
10,-55,230,0.8156458459672529
15,-55,230,0.804932282191227
20,-55,230,0.7883565797453002
25,-55,230,0.7659187386294725
30,-55,230,0.7374166161309885
35,-55,230,0.7032544976753589
-40,-50,230,0.6314938346472609
-35,-50,230,0.6791995148574894
-30,-50,230,0.7210430563978169
-25,-50,230,0.7570244592682434
-20,-50,230,0.7871437234687689
-15,-50,230,0.8114008489993936
-10,-50,230,0.8299979785728725
-5,-50,230,0.8425308267636952
0,-50,230,0.8492015362846169
5,-50,230,0.8500101071356377
10,-50,230,0.8451586820295128
15,-50,230,0.8342429755407318
20,-50,230,0.8174651303820497
25,-50,230,0.7950272892662219
30,-50,230,0.7665251667677381
35,-50,230,0.7321609055993531
40,-50,230,0.6921366484738225
-45,-45,230,0.6056195674145947
-40,-45,230,0.6591873862947241
-35,-45,230,0.7068930665049525
-30,-45,230,0.7485344653325248
-25,-45,230,0.7845158682029513
-20,-45,230,0.8146351324034768
-15,-45,230,0.8386901152213463
-10,-45,230,0.8570851020820699
-5,-45,230,0.8696179502728927
0,-45,230,0.8762886597938144
5,-45,230,0.87689508793208
10,-45,230,0.8718415201131999
15,-45,230,0.8609258136244189
20,-45,230,0.8441479684657368
25,-45,230,0.8213058419243986
30,-45,230,0.7928037194259147
35,-45,230,0.7584394582575298
40,-45,230,0.718213058419244
45,-45,230,0.6721245199110573
-50,-40,230,0.5716595916717202
-45,-40,230,0.6308874065089953
-40,-40,230,0.6842530826763695
-35,-40,230,0.7317566201738427
-30,-40,230,0.773398019001415
-25,-40,230,0.8093794218718415
-20,-40,230,0.8392965433596119
-15,-40,230,0.8633515261774813
-10,-40,230,0.8815443703254497
-5,-40,230,0.8938750758035173
0,-40,230,0.9005457853244391
5,-40,230,0.9011522134627047
10,-40,230,0.8958965029310694
15,-40,230,0.8849807964422882
20,-40,230,0.868000808570851
25,-40,230,0.8451586820295128
30,-40,230,0.8166565595310289
35,-40,230,0.7820901556498888
40,-40,230,0.7416616130988478
45,-40,230,0.695573074590661
50,-40,230,0.6434202546998181
-55,-35,230,0.5292096219931272
-50,-35,230,0.5942995755003032
-45,-35,230,0.6535273903375783
-40,-35,230,0.7066909237921973
-35,-35,230,0.7541944612896705
-30,-35,230,0.7956337174044875
-25,-35,230,0.8314129775621589
-20,-35,230,0.8613300990499293
-15,-35,230,0.8853850818677986
-10,-35,230,0.9033757833030119
-5,-35,230,0.9157064887810794
0,-35,230,0.9221750555892461
5,-35,230,0.9227814837275117
10,-35,230,0.917323630483121
15,-35,230,0.9062057812815848
20,-35,230,0.8892257934101475
25,-35,230,0.8663836668688094
30,-35,230,0.8376794016575703
35,-35,230,0.8031129977764302
40,-35,230,0.7624823125126339
45,-35,230,0.7161916312916919
50,-35,230,0.664038811400849
55,-35,230,0.6060238528401051
-60,-30,230,0.4786739438043259
-55,-30,230,0.5494238932686477
-50,-30,230,0.6143117040630686
-45,-30,230,0.6733373761875885
-40,-30,230,0.7265009096422074
-35,-30,230,0.7738023044269254
-30,-30,230,0.8152415605417425
-25,-30,230,0.8510208206994138
-20,-30,230,0.8807357994744289
-15,-30,230,0.9045886395795432
-10,-30,230,0.9225793410147565
-5,-30,230,0.9349100464928239
0,-30,230,0.9411764705882353
5,-30,230,0.9415807560137457
10,-30,230,0.9361229027693552
15,-30,230,0.9250050535678189
20,-30,230,0.9078229229836264
25,-30,230,0.884778653729533
30,-30,230,0.8560743885182939
35,-30,230,0.8213058419243986
40,-30,230,0.7808772993733576
45,-30,230,0.7343844754396605
50,-30,230,0.6820295128360623
55,-30,230,0.6240145542753184
60,-30,230,0.5599353143319183
-65,-25,230,0.41964827167980595
-60,-25,230,0.4960582171012735
-55,-25,230,0.5668081665655953
-50,-25,230,0.6316959773600161
-45,-25,230,0.6905195067717809
-40,-25,230,0.7436830402263999
-35,-25,230,0.7909844350111178
-30,-25,230,0.8322215484131797
-25,-25,230,0.8677986658580958
-20,-25,230,0.897513644633111
-15,-25,230,0.9211643420254699
-10,-25,230,0.9391550434606832
-5,-25,230,0.9512836062259955
0,-25,230,0.957550030321407
5,-25,230,0.9579543157469174
10,-25,230,0.9522943197897715
15,-25,230,0.9409743278754801
20,-25,230,0.9237921972912877
25,-25,230,0.9007479280371943
30,-25,230,0.8718415201131999
35,-25,230,0.8370729735193047
40,-25,230,0.7962401455427531
45,-25,230,0.749747321609056
50,-25,230,0.6973923590054578
55,-25,230,0.6391752577319587
60,-25,230,0.5750960177885587
65,-25,230,0.5051546391752577
-70,-20,230,0.35233474833232264
-65,-20,230,0.43460683242369114
-60,-20,230,0.5110167778451586
-55,-20,230,0.5815645845967253
-50,-20,230,0.646250252678391
-45,-20,230,0.7052759248029109
-40,-20,230,0.7582373155447746
-35,-20,230,0.8053365676167374
-30,-20,230,0.8465736810187993
-25,-20,230,0.8819486557509602
-20,-20,230,0.9116636345259753
-15,-20,230,0.9353143319183344
-10,-20,230,0.9531028906407923
-5,-20,230,0.9650293106933495
0,-20,230,0.9712957347887609
5,-20,230,0.9714978775015161
10,-20,230,0.9658378815443703
15,-20,230,0.9543157469173237
20,-20,230,0.9371336163331312
25,-20,230,0.9138872043662826
30,-20,230,0.884778653729533
35,-20,230,0.8500101071356377
40,-20,230,0.8091772791590863
45,-20,230,0.7626844552253891
50,-20,230,0.7101273499090358
55,-20,230,0.6519102486355367
60,-20,230,0.5876288659793815
65,-20,230,0.5174853446533253
70,-20,230,0.4416818273701233
-75,-15,230,0.2767333737618759
-70,-15,230,0.3648675965231453
-65,-15,230,0.44693753790175866
-60,-15,230,0.5233474833232262
-55,-15,230,0.5936931473620376
-50,-15,230,0.6583788154437032
-45,-15,230,0.717202344855468
-40,-15,230,0.7699615928845766
-35,-15,230,0.8170608449565393
-30,-15,230,0.8582979583586011
-25,-15,230,0.8934707903780069
-20,-15,230,0.9229836264402669
-15,-15,230,0.9466343238326258
-10,-15,230,0.9644228825550839
-5,-15,230,0.9761471598948858
0,-15,230,0.9822114412775419
5,-15,230,0.9824135839902971
10,-15,230,0.9767535880331514
15,-15,230,0.9652314534061047
20,-15,230,0.9476450373964018
25,-15,230,0.9243986254295533
30,-15,230,0.8952900747928038
35,-15,230,0.8603193854861533
40,-15,230,0.8194865575096018
45,-15,230,0.7727915908631494
50,-15,230,0.720234485546796
55,-15,230,0.6618152415605417
60,-15,230,0.5975338589043865
65,-15,230,0.5273903375783303
70,-15,230,0.45138467758237316
75,-15,230,0.3695168789165151
-80,-10,230,0.19284414796846575
-75,-10,230,0.2866383666868809
-70,-10,230,0.3745704467353952
-65,-10,230,0.4566403881140085
-60,-10,230,0.5328481908227208
-55,-10,230,0.6031938548615322
-50,-10,230,0.6678795229431979
-45,-10,230,0.7265009096422074
-40,-10,230,0.779260157671316
-35,-10,230,0.8261572670305235
-30,-10,230,0.8671922377198302
-25,-10,230,0.9023650697392359
-20,-10,230,0.9318779058014959
-15,-10,230,0.9553264604810997
-10,-10,230,0.9729128764908025
-5,-10,230,0.9846371538306045
0,-10,230,0.9907014352132606
5,-10,230,0.9907014352132606
10,-10,230,0.9848392965433597
15,-10,230,0.9733171619163129
20,-10,230,0.9557307459066101
25,-10,230,0.9322821912270063
30,-10,230,0.9031736405902567
35,-10,230,0.868000808570851
40,-10,230,0.8271679805942995
45,-10,230,0.780270871235092
50,-10,230,0.7275116232059834
55,-10,230,0.6690923792197291
60,-10,230,0.6046088538508186
65,-10,230,0.5344653325247625
70,-10,230,0.4582575298160501
75,-10,230,0.37638973115019203
80,-10,230,0.28845765110167776
-85,-5,230,0.10066707095209218
-80,-5,230,0.20012128562765313
-75,-5,230,0.29391550434606833
-70,-5,230,0.38164544168182735
-65,-5,230,0.4637153830604407
-60,-5,230,0.539923185769153
-55,-5,230,0.6100667070952093
-50,-5,230,0.6745502324641197
-45,-5,230,0.7331716191631291
-40,-5,230,0.7857287244794825
-35,-5,230,0.8326258338386902
-30,-5,230,0.8736608045279968
-25,-5,230,0.9086314938346473
-20,-5,230,0.937942187184152
-15,-5,230,0.9613907418637558
-10,-5,230,0.9789771578734586
-5,-5,230,0.9904992925005054
0,-5,230,0.9963614311704063
5,-5,230,0.9963614311704063
10,-5,230,0.9904992925005054
15,-5,230,0.9787750151607034
20,-5,230,0.9609864564382454
25,-5,230,0.9375379017586416
30,-5,230,0.9082272084091368
35,-5,230,0.8730543763897312
40,-5,230,0.8320194057004245
45,-5,230,0.7851222963412169
50,-5,230,0.7323630483121083
55,-5,230,0.6737416616130989
60,-5,230,0.6092581362441883
65,-5,230,0.538912472205377
70,-5,230,0.46270466949666467
75,-5,230,0.3806347281180513
80,-5,230,0.2927026480695371
85,-5,230,0.19890842935112188
-90,0,230,0.0
-85,0,230,0.1053163533454619
-80,0,230,0.20477056802102284
-75,0,230,0.29856478673943804
-70,0,230,0.3862947240751971
-65,0,230,0.4681625227410552
-60,0,230,0.5441681827370123
-55,0,230,0.6143117040630686
-50,0,230,0.6785930867192238
-45,0,230,0.7370123307054781
-40,0,230,0.7897715787345866
-35,0,230,0.836466545381039
-30,0,230,0.8772993733575905
-25,0,230,0.9122700626642409
-20,0,230,0.9413786133009905
-15,0,230,0.9648271679805943
-10,0,230,0.9822114412775419
-5,0,230,0.9937335759045887
0,0,230,0.9993935718617344
5,0,230,0.9993935718617344
10,0,230,0.9933292904790783
15,0,230,0.9814028704265211
20,0,230,0.9638164544168183
25,0,230,0.9401657570244593
30,0,230,0.9108550636749545
35,0,230,0.8754800889427936
40,0,230,0.8342429755407318
45,0,230,0.7873458661815241
50,0,230,0.7343844754396605
55,0,230,0.6757630887406509
60,0,230,0.6110774206589853
65,0,230,0.5407317566201738
70,0,230,0.4643218111987063
75,0,230,0.38225186982009296
80,0,230,0.29411764705882354
85,0,230,0.20032342834040834
90,0,230,0.10046492823933698
-85,5,230,0.10753992318576916
-80,5,230,0.20699413786133009
-75,5,230,0.3003840711542349
-70,5,230,0.38811400848999394
-65,5,230,0.4697796644430968
-60,5,230,0.5457853244390539
-55,5,230,0.6159288457651102
-50,5,230,0.6800080857085102
-45,5,230,0.7384273296947645
-40,5,230,0.7909844350111178
-35,5,230,0.8374772589448151
-30,5,230,0.8783100869213665
-25,5,230,0.913280776228017
-20,5,230,0.9423893268647665
-15,5,230,0.9654335961188599
-10,5,230,0.9828178694158075
-5,5,230,0.9943400040428543
0,5,230,1.0
5,5,230,1.0
10,5,230,0.9957455429497569
15,5,230,0.9837925445705025
20,5,230,0.965964343598055
25,5,230,0.9422609400324149
30,5,230,0.9126823338735819
35,5,230,0.8772285251215559
40,5,230,0.8358995137763371
45,5,230,0.7884927066450568
50,5,230,0.7354132901134521
55,5,230,0.6764586709886548
60,5,230,0.6116288492706645
65,5,230,0.5409238249594813
70,5,230,0.46434359805510533
75,5,230,0.3818881685575365
80,5,230,0.29355753646677474
85,5,230,0.1993517017828201
-80,10,230,0.20684764991896273
-75,10,230,0.30044570502431117
-70,10,230,0.3881685575364668
-65,10,230,0.4700162074554295
-60,10,230,0.5459886547811994
-55,10,230,0.6160858995137763
-50,10,230,0.6803079416531604
-45,10,230,0.7388573743922204
-40,10,230,0.7913290113452188
-35,10,230,0.8379254457050244
-30,10,230,0.8786466774716369
-25,10,230,0.9134927066450568
-20,10,230,0.9426661264181524
-15,10,230,0.9657617504051864
-10,10,230,0.9829821717990276
-5,10,230,0.9943273905996759
0,10,230,1.0
5,10,230,1.0
10,10,230,0.9981677524429967
15,10,230,0.9861563517915309
20,10,230,0.9680374592833876
25,10,230,0.944014657980456
30,10,230,0.9142915309446255
35,10,230,0.8784609120521173
40,10,230,0.8369299674267101
45,10,230,0.7892915309446255
50,10,230,0.7357491856677525
55,10,230,0.6765065146579805
60,10,230,0.6111563517915309
65,10,230,0.5401058631921825
70,10,230,0.46294788273615634
75,10,230,0.38008957654723124
80,10,230,0.2911237785016287
-75,15,230,0.2984527687296417
-70,15,230,0.3866042345276873
-65,15,230,0.46864820846905536
-60,15,230,0.5449918566775245
-55,15,230,0.6154315960912052
-50,15,230,0.6797638436482085
-45,15,230,0.7383957654723127
-40,15,230,0.7911237785016286
-35,15,230,0.8377442996742671
-30,15,230,0.8786644951140065
-25,15,230,0.9136807817589576
-20,15,230,0.9427931596091205
-15,15,230,0.9657980456026058
-10,15,230,0.9831026058631922
-5,15,230,0.9945032573289903
0,15,230,1.0
5,15,230,1.0
10,15,230,1.0
15,15,230,0.9885104636848584
20,15,230,0.970250307755437
25,15,230,0.946040213377103
30,15,230,0.9158801805498564
35,15,230,0.8797702092736972
40,15,230,0.8377102995486254
45,15,230,0.789700451374641
50,15,230,0.7355354944604021
55,15,230,0.6756257693885925
60,15,230,0.6097661058678703
65,15,230,0.5379565038982356
70,15,230,0.46019696347968814
75,15,230,0.37648748461222814
-70,20,230,0.383258104226508
-65,20,230,0.46614690192860075
-60,20,230,0.542880590890439
-55,20,230,0.6136643414033648
-50,20,230,0.678498153467378
-45,20,230,0.7373820270824785
-40,20,230,0.7903159622486664
-35,20,230,0.8375051292572836
-30,20,230,0.8785391875256463
-25,20,230,0.9136233073450964
-20,20,230,0.942757488715634
-15,20,230,0.9661469019286008
-10,20,230,0.9833812064013131
-5,20,230,0.9946655724251129
0,20,230,1.0
5,20,230,1.0
10,20,230,1.0
15,20,230,0.9908789386401327
20,20,230,0.9722222222222222
25,20,230,0.9475538971807629
30,20,230,0.9170812603648425
35,20,230,0.8803897180762852
40,20,230,0.8376865671641791
45,20,230,0.789179104477612
50,20,230,0.7344527363184079
55,20,230,0.673922056384743
60,20,230,0.6071724709784412
65,20,230,0.5346185737976783
70,20,230,0.4558457711442786
-65,25,230,0.46185737976782754
-60,25,230,0.539179104477612
-55,25,230,0.6106965174129353
-50,25,230,0.6762023217247097
-45,25,230,0.7354892205638475
-40,25,230,0.788971807628524
-35,25,230,0.8364427860696517
-30,25,230,0.8779021558872305
-25,25,230,0.9131426202321725
-20,25,230,0.9425787728026535
-15,25,230,0.9660033167495854
-10,25,230,0.9834162520729685
-5,25,230,0.9946102819237148
0,25,230,1.0
5,25,230,1.0
10,25,230,1.0
15,25,230,0.9930686830497795
20,25,230,0.9741650913673598
25,25,230,0.9489603024574669
30,25,230,0.9178743961352657
35,25,230,0.8806973324931737
40,25,230,0.8374291115311909
45,25,230,0.7880697332493174
50,25,230,0.732619197647553
55,25,230,0.6710775047258979
60,25,230,0.603444654484352
65,25,230,0.5297206469229153
-60,30,230,0.5343415248897291
-55,30,230,0.6065952530980886
-50,30,230,0.6727578239865575
-45,30,230,0.7328292375551355
-40,30,230,0.7870195337114052
-35,30,230,0.8349086326402017
-30,30,230,0.8767065742491074
-25,30,230,0.9124133585381222
-20,30,230,0.9422390254148288
-15,30,230,0.9657634950640621
-10,30,230,0.9831968073934048
-5,30,230,0.9945389624028566
0,30,230,1.0
5,30,230,1.0
10,30,230,1.0
15,30,230,0.9955166524338173
20,30,230,0.9760888129803587
25,30,230,0.9506831767719898
30,30,230,0.918872758326217
35,30,230,0.8808710503842869
40,30,230,0.8368915456874466
45,30,230,0.7865072587532024
50,30,230,0.7301451750640479
55,30,230,0.6673783091374893
60,30,230,0.5986336464560205
-55,35,230,0.6014090520922288
-50,35,230,0.6686592655849701
-45,35,230,0.7295046968403074
-40,35,230,0.7843723313407344
-35,35,230,0.8330486763450042
-30,35,230,0.875533731853117
-25,35,230,0.9116140051238258
-20,35,230,0.9417164816396243
-15,35,230,0.9656276686592656
-10,35,230,0.9833475661827498
-5,35,230,0.9946626814688301
0,35,230,1.0
5,35,230,1.0
10,35,230,1.0
15,35,230,0.9978237214363439
20,35,230,0.9780195865070729
25,35,230,0.9519042437431992
30,35,230,0.9194776931447225
35,35,230,0.8805223068552774
40,35,230,0.8354733405875953
45,35,230,0.7841131664853102
50,35,230,0.7264417845484222
55,35,230,0.6624591947769315
-50,40,230,0.6631120783460283
-45,40,230,0.7251360174102285
-40,40,230,0.7808487486398259
-35,40,230,0.8304678998911861
-30,40,230,0.8735582154515779
-25,40,230,0.9103373231773667
-20,40,230,0.9408052230685527
-15,40,230,0.9651795429815017
-10,40,230,0.9830250272034821
-5,40,230,0.9945593035908596
0,40,230,1.0
5,40,230,1.0
10,40,230,1.0
15,40,230,1.0
20,40,230,0.9799643811219947
25,40,230,0.9530276046304541
30,40,230,0.9198575244879786
35,40,230,0.8800089047195013
40,40,230,0.833926981300089
45,40,230,0.781166518254675
50,40,230,0.7221727515583259
-45,45,230,0.719946571682992
-40,45,230,0.7769367764915405
-35,45,230,0.8272484416740873
-30,45,230,0.871326803205699
-25,45,230,0.9089492430988424
-20,45,230,0.9401157613535174
-15,45,230,0.9646037399821905
-10,45,230,0.9828584149599288
-5,45,230,0.9946571682991986
0,45,230,1.0
5,45,230,1.0
10,45,230,1.0
15,45,230,1.0
20,45,230,0.9819469835466179
25,45,230,0.9542961608775137
30,45,230,0.920018281535649
35,45,230,0.8791133455210237
40,45,230,0.831581352833638
45,45,230,0.7774223034734917
-40,50,230,0.7719378427787934
-35,50,230,0.823583180987203
-30,50,230,0.868601462522852
-25,50,230,0.9072212065813529
-20,50,230,0.9389853747714808
-15,50,230,0.9641224862888482
-10,50,230,0.9826325411334552
-5,50,230,0.9947440585009141
0,50,230,1.0
5,50,230,1.0
10,50,230,1.0
15,50,230,1.0
20,50,230,0.9839886979044031
25,50,230,0.955497998587238
30,50,230,0.9199434895220155
35,50,230,0.877796091358606
40,50,230,0.8285848834471392
-35,55,230,0.818931010124794
-30,55,230,0.8653166941370379
-25,55,230,0.9048740287261596
-20,55,230,0.9376030138921592
-15,55,230,0.9635036496350365
-10,55,230,0.9823404756298564
-5,55,230,0.9945844125264893
0,55,230,1.0
5,55,230,1.0
10,55,230,1.0
15,55,230,1.0
20,55,230,0.9863580998781973
25,55,230,0.956394640682095
30,55,230,0.9196102314250914
35,55,230,0.8757612667478685
-30,60,230,0.861388550548112
-25,60,230,0.9020706455542022
-20,60,230,0.935931790499391
-15,60,230,0.9624847746650427
-10,60,230,0.981973203410475
-5,60,230,0.9946406820950061
0,60,230,1.0
5,60,230,1.0
10,60,230,1.0
15,60,230,1.0
20,60,230,0.9883544303797468
25,60,230,0.9574683544303797
30,60,230,0.9189873417721519
-25,65,230,0.8989873417721519
-20,65,230,0.9336708860759494
-15,65,230,0.9612658227848101
-10,65,230,0.9815189873417721
-5,65,230,0.9944303797468355
0,65,230,1.0
5,65,230,1.0
10,65,230,1.0
15,65,230,1.0
20,65,230,0.9910076699285904
25,65,230,0.9584765934937847
-20,70,230,0.9314996032795557
-15,70,230,0.9600634752710923
-10,70,230,0.9812218989685269
-5,70,230,0.9944459137794235
0,70,230,1.0
5,70,230,1.0
10,70,230,1.0
15,70,230,1.0
20,70,230,0.9936111111111111
-15,75,230,0.9583333333333334
-10,75,230,0.9802777777777778
-5,75,230,0.9941666666666666
0,75,230,1.0
5,75,230,1.0
10,75,230,1.0
15,75,230,1.0
-10,80,230,0.9797356828193833
-5,80,230,0.9941262848751835
0,80,230,1.0
5,80,230,1.0
10,80,230,1.0
-5,85,230,0.9937460913070669
0,85,230,1.0
5,85,230,1.0
0,90,230,1.0
0,-90,240,0.5230433055224474
-5,-85,240,0.5633690901867302
0,-85,240,0.5715137067938022
5,-85,240,0.5738974970202623
-10,-80,240,0.5955502582439413
-5,-80,240,0.609455701231625
0,-80,240,0.6174016686531585
5,-80,240,0.6197854588796186
10,-80,240,0.6162097735399285
-15,-75,240,0.6195868096940803
-10,-75,240,0.6390544298768375
-5,-75,240,0.6527612236789829
0,-75,240,0.6607071911005165
5,-75,240,0.6628923321414382
10,-75,240,0.6593166468017481
15,-75,240,0.6501787842669845
-20,-70,240,0.6354787445371474
-15,-70,240,0.6605085419149781
-10,-70,240,0.6799761620977354
-5,-70,240,0.6936829558998808
0,-70,240,0.701430274135876
5,-70,240,0.7036154151767978
10,-70,240,0.6998410806515694
15,-70,240,0.6905045689312674
20,-70,240,0.6754072308303536
-25,-65,240,0.6432260627731426
-20,-65,240,0.6740166865315852
-15,-65,240,0.6990464839094159
-10,-65,240,0.7183154549066348
-5,-65,240,0.7318235995232419
0,-65,240,0.7395709177592372
5,-65,240,0.7415574096146206
10,-65,240,0.7377830750893921
15,-65,240,0.7282479141835518
20,-65,240,0.7131505760826381
25,-65,240,0.6920937624155741
-30,-60,240,0.6426301152165276
-25,-60,240,0.679181565355582
-20,-60,240,0.7097735399284862
-15,-60,240,0.7348033373063171
-10,-60,240,0.7538736591179976
-5,-60,240,0.7673818037346047
0,-60,240,0.7751291219705999
5,-60,240,0.776916964640445
10,-60,240,0.7731426301152166
15,-60,240,0.7636074692093763
20,-60,240,0.7481128327373858
25,-60,240,0.7270560190703218
30,-60,240,0.700238379022646
-35,-55,240,0.634088200238379
-30,-55,240,0.6762018275725069
-25,-55,240,0.712554628526023
-20,-55,240,0.7431466030989273
-15,-55,240,0.7679777512912197
-10,-55,240,0.7870480731029003
-5,-55,240,0.800357568533969
0,-55,240,0.8079062375844259
5,-55,240,0.8096940802542709
10,-55,240,0.8057210965435042
15,-55,240,0.7961859356376639
20,-55,240,0.7806912991656734
25,-55,240,0.7594358363130711
30,-55,240,0.732419547079857
35,-55,240,0.699642431466031
-40,-50,240,0.6172030194676201
-35,-50,240,0.66507747318236
-30,-50,240,0.7069924513309496
-25,-50,240,0.7433452522844657
-20,-50,240,0.7737385776718315
-15,-50,240,0.798569725864124
-10,-50,240,0.8174413984902662
-5,-50,240,0.8307508939213349
0,-50,240,0.8382995629717919
5,-50,240,0.8398887564560985
10,-50,240,0.8359157727453318
15,-50,240,0.8261819626539532
20,-50,240,0.8104886769964244
25,-50,240,0.789233214143822
30,-50,240,0.7622169249106079
35,-50,240,0.7292411601112435
40,-50,240,0.6907032181168057
-45,-45,240,0.5921732220897894
-40,-45,240,0.6456098529996027
-35,-45,240,0.6932856575288041
-30,-45,240,0.7352006356773937
-25,-45,240,0.7713547874453714
-20,-45,240,0.8019467620182757
-15,-45,240,0.8265792610250298
-10,-45,240,0.8454509336511721
-5,-45,240,0.8585617798967025
0,-45,240,0.865911799761621
5,-45,240,0.8675009932459277
10,-45,240,0.8633293603496226
15,-45,240,0.8533969010727056
20,-45,240,0.8379022646007152
25,-45,240,0.8164481525625745
30,-45,240,0.789233214143822
35,-45,240,0.7562574493444577
40,-45,240,0.7175208581644815
45,-45,240,0.6732220897894319
-50,-40,240,0.5589988081048868
-45,-40,240,0.6181962653953119
-40,-40,240,0.6716328963051251
-35,-40,240,0.7191100516487883
-30,-40,240,0.7610250297973778
